Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
27,Auf uns,Andreas Bourani,2014,https://www.youtube.com/watch?v=k9EYjn5f_nE,cb5092d91dd0a14d53f31303a7b36ac4f6a93a729c976b4099da493594ab07a5,Andreas Bourani - Auf uns (Official Video),DEUM71400465
28,Don't Stop Believin',Journey,1981,https://www.youtube.com/watch?v=VcjzHMhBtf0,b99122c32f4adb7ddbfcc4bda69bf4a8c90fa91783379f814e992ac789ca231d,Journey - Don't Stop Believin' (Live 1981: Escape Tour - 2022 HD Remaster),USSM18100116
29,Orinoco Flow,Enya,1988,https://www.youtube.com/watch?v=LTrk4X9ACtw,49fae4bfea7dded4e75dfa09280423e3da4e6a18f11aeabc4da10d68ec8ed594,Enya - Orinoco Flow (Official 4K Music Video),GBAHT8802584
30,Über den Wolken,Reinhard Mey,1974,https://www.youtube.com/watch?v=hqVnG55Z-o0,5024581dbed162df1045474bcaff131e0497719b68aa1016e8cf98d3982eb3ce,Reinhard Mey - Über den Wolken,DEC649800506
31,Rehab,Amy Winehouse,2006,https://www.youtube.com/watch?v=KUmZp8pR1uc,c44ed574dde68e5e819630f3cf0aabf22f759436d9c6d1b9ea358827165d0cb6,Amy Winehouse - Rehab,GBUM70603730
32,Liebeskummer lohnt sich nicht,Siw Malmkvist,1955,https://www.youtube.com/watch?v=Lz3S5HXyw4o,c387753b4ed07aaae419e1630c3850861efbd27a927295cd5bcfd24ed9a63267,Liebeskummer lohnt sich nicht,SEPQD6421810
33,You Make Me Feel (Mighty Real),Sylvester,1978,https://www.youtube.com/watch?v=gD6cPE2BHic,d13db5c3aa1341bce9910a85032d42beb57e1c8e681e28b677ac40c4e521358f,Sylvester - You Make Me Feel (Mighty Real),USC4R2002968
34,Sweet Home Alabama,Lynyrd Skynyrd,1974,https://www.youtube.com/watch?v=-p8GXZcdrIk,1f32ef46f022e84805900662d99778f2c832f73e1991d3c094b5b9520b2c24a9,Lynyrd Skynyrd - Sweet Home Alabama (Lyric Video),USMC17446153
35,He Ain't Heavy He's My Brother,The Hollies,1969,https://www.youtube.com/watch?v=DMyACvlmDwM,b38c8696d25390f5f609613a869a30f0c4c1ce3c0aa32af73e6f99b3f2b88b13,He Ain't Heavy He's My Brother (1998 Remaster),GBGYU6900005
36,Eine neue Liebe ist wie ein neues Leben,Jürgen Marcus,1972,https://www.youtube.com/watch?v=hrxB1gOdga8,309529b4e1bb63b631c25d599c91bef05d838da8375f982ca621e2b88f405497,Jürgen Marcus - Eine neue Liebe ist wie ein neues Leben | ZDF-Hitparade (1972),DEA370803298
37,Manic Monday,The Bangles,1985,https://www.youtube.com/watch?v=SsmVgoXDq2w,20c76b7574a4623e1886fd77753a547e485b8f816a50b38ffa203b7d3fb620f1,The Bangles - Manic Monday (Official Video),USSM10017495
38,Paradise By the Dashboard Light,Meat Loaf,1977,https://www.youtube.com/watch?v=C11MzbEcHlw,697fc8e48241fdf8e46a88802d43fe940847595c5c0831fce2f31573dacfb9ba,Meat Loaf - Paradise By The Dashboard Light,USSM11206829
39,Never Ending Story,Limahl,1984,https://www.youtube.com/watch?v=2WN0T-Ee3q4,a9b3c13f394b01638d8b397878b18f287bfc905944f4fbb6939864179acd971c,Limahl - Never Ending Story (Official Music Video),GBAYE8400104
40,Don't Call Me Up,Mabel,2019,https://www.youtube.com/watch?v=9TQKyDD9Yig,fb704f93d00990abf50b25f4b5aa895e5df921d7117df5f47f0c02f4fdb48f20,Mabel - Don't Call Me Up (Official Video),GBUM71808052
41,Under the Bridge,Red Hot Chili Peppers,1991,https://www.youtube.com/watch?v=Rtj7K1hTl90,5614c8273f554c25f1fae7b1e77b8554beffd81f2306d4e63ceeef7473596de8,Red Hot Chili Peppers - Under The Bridge (Official Music Video),USWB19901576
42,König von Deutschland,Rio Reiser,1986,https://www.youtube.com/watch?v=BzGHhaMUqSQ,9d15a0671ca84dc3f8b4dfbf383a31a4eadd6010d01617172b325d5a1a0ac195,Rio Reiser - Koenig von Deutschland (Official Video),DEE868600085
43,Upside Down,Diana Ross,1980,https://www.youtube.com/watch?v=Po0BbGMSX4g,db3abdd68c8e9cdb37b0f2bdf8f439ae9da3da7645f398c2fa185fb59372c31d,Diana Ross - Upside Down (Official Video),USMO19290042
44,Don't Speak,No Doubt,1995,https://www.youtube.com/watch?v=TR3Vdo5etCQ,7e82335e4ef615e680a9949ceeef4775982185a5e91c8d9466e92c2e1ea02a0b,No Doubt - Don't Speak (Official 4K Music Video),USIR19500279
45,(I Can't Get No) Satisfaction - Mono,The Rolling Stones,1965,https://www.youtube.com/watch?v=nrIPxlFzDi0,15fb46d476383b1a512073131c18e705b6ac717681c7ba46d0845aadd3531c99,The Rolling Stones - (I Can't Get No) Satisfaction (Official Lyric Video),USA176510160
46,Dilemma (feat. Kelly Rowland),Nelly,2002,https://www.youtube.com/watch?v=8WYHDfJDPDc,25766dcd07418cae7a88f380174b1a117c4d71d3a9725222a064f5bdbc9c9932,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,USSM10211190
47,Lola,The Kinks,1970,https://www.youtube.com/watch?v=6CzrYXcXweI,bc2fe6ac3541a6122974675ee38bc9bd8d2366c660304b7e151a6dca77bc4fe8,The Kinks - Lola (Official Music Video),GBAJE0701939
48,Captain Jack - Short Mix,Captain Jack,1995,https://www.youtube.com/watch?v=0Bb_w7nOBwg,88c923ee42eee36e99e21c0f962c8c4cb47e04f3d91388a8416944edb94e8b36,Captain Jack - Captain Jack (Official Video 1995),DED710506011
49,True Colors,Cyndi Lauper,1986,https://www.youtube.com/watch?v=LPn0KFlbqX8,cd99ca9d6f0b098af13f74ab4a6ad2737472ae0974ed63093decc9d6d7b6ffce,Cyndi Lauper - True Colors (Official HD Video),USSM18600632
50,Hey Ya!,Outkast,2003,https://www.youtube.com/watch?v=PWgvGjAhvIw,75d91731adef94ca7f03bb3db6c71bc1f954396cb39786900b920fa5aa32e3ce,Outkast - Hey Ya! (Official HD Video),USAR10300924
51,Guajira Guantanamera,Joseito Fernández,1992,,89e231e0547f9ceec63a4d5595045d36aee2e3a4d4f76cdf965a42a9e004c5c8,Guajira Guantanamera,FR6V81371636
52,La Cintura,Alvaro Soler,2018,https://www.youtube.com/watch?v=Eg4LUvUjUWI,2d67adcbb87b1f5162b4cbc9be33d47ada034b9c4f476ce3fb2ba724adf68013,Alvaro Soler - La Cintura,DEUM71800524
53,Sick and Tired,Anastacia,2004,https://www.youtube.com/watch?v=HzfyCuPVpCY,86ab2e89de7fb77614dfc185a83eeee9627a74888fbcf7bad7d3ee03ae9ff4bf,Anastacia - Sick and Tired (Video),USSM10401046
54,If You Leave Me Now,Chicago,1976,https://www.youtube.com/watch?v=-9_d-sFhmRM,1eabc29ea89ef03c558e4220ba9e799eed808640ca4bd8f01c0e87e47398aaad,Chicago - If You Leave Me Now (Official Audio),USRH10285535
55,"Siebzehn Jahr, blondes Haar",Udo Jürgens,1983,https://www.youtube.com/watch?v=hv201DXdF9s,5d98d8bd8b84830759e6884084386145e9587cdffdf7f99e56914c7d32f165a3,Udo Jürgens - Siebzehn Jahr; blondes Haar (Mit dem Herzen dabei) (Live),DEA817200002
56,Murder On The Dancefloor,Sophie Ellis-Bextor,2001,https://www.youtube.com/watch?v=hAx6mYeC6pY,c44c513adeb99afe154ec38d1dfe0e2025730fe14df1e90ed0eb544b49273976,Sophie Ellis-Bextor - Murder On The Dancefloor,GBAKW0100229
57,Sing Hallelujah!,Dr. Alban,1992,https://www.youtube.com/watch?v=pKxJca7LLNM,7c36d4cb6937c3ef9b2d27cc3b653765c1082e71b2f36ccac3a0dab23e85cba0,Dr. Alban - Sing Hallelujah (Official HD Video),DEA819200295
58,Set Fire to the Rain,Adele,2011,https://www.youtube.com/watch?v=rYEDA3JcQqw,5030ee77c4259a0c3b134a2f408bd0b748214777e0accbc7ca5734a8812a9a3e,Adele - Rolling in the Deep (Official Music Video),GBBKS1000348
59,Herz an Herz,Blümchen,1981,https://www.youtube.com/watch?v=eGUsqIPurNQ,a59d18b346b7e1e7ca64ae13bd3857448d0c74f03653fcee0a1da2f48f8754ff,Blümchen - Herz an Herz (Official Video),DEBL60605312
60,Tage wie diese,Die Toten Hosen,2012,https://www.youtube.com/watch?v=J7Y-dSJorJQ,9bb02c1a605dd78155d7c2056a5b983103547df5264fceabb28b084f49b36a8e,Tage wie diese - Die Toten Hosen - Special Musicvideo,DEF241230001
61,Sweet Caroline,Neil Diamond,1969,https://www.youtube.com/watch?v=4F_RCWVoL4s,691b159034acb0d981b7df767b849065a7110030fc85650c388095d5b76a1ae1,Neil Diamond - Sweet Caroline (Audio),USMC16991138
62,Do Wah Diddy Diddy,Manfred Mann,1964,https://www.youtube.com/watch?v=ftZ_gg9OG7k,e648f22cce390fc38aada3bc0bf2c16cb81d4c27a7462635ad70309445664555,Manfred Mann - Do Wah Diddy Diddy (1964) (HD 60fps),GBAYE6400100
63,Über sieben Brücken musst du gehn,Karat,1978,https://www.youtube.com/watch?v=28MMYPoG8ag,a502571bba6acd0e0784fef8f9910ee81ec4ef28d94b88a3a0aa60eece9ce971,Karat - Über sieben Brücken musst du geh'n (Die aktuelle Schaubude 17.05.1980),DEC719400666
64,Don't Leave Me This Way,Thelma Houston,1976,https://www.youtube.com/watch?v=8LX0-REjR6U,60d7ec682512ac6dd173a1023ec5ca0cbb1da034494ca042f15c45d26aa2a3c3,Thelma Houston 'Don't Leave Me This Way' (Disco) OFFICIAL 1976 [HD-Stereo],USUM71303881
65,Can't Hold Us (feat. Ray Dalton),Macklemore,2011,https://www.youtube.com/watch?v=zLxXqEZ5OoA,e6f18e4c505de1f62ad21f7b7c9870808e05c671c5c7dd7295bf3a9ffd872028,Can't Hold Us (feat. Ray Dalton),GMM881200021
66,Do You Know? (The Ping Pong Song),Enrique Iglesias,2007,https://www.youtube.com/watch?v=UqON44CLaQM,6dc73adff9570a5af29154a96ff29b68e7631a3cd74bf9ae15e6a6fd0cc79059,Enrique Iglesias - Do You Know? (The Ping Pong Song),USUM70731257
67,Warum?,Tic Tac Toe,1997,https://www.youtube.com/watch?v=37e0pouHWO8,ade987398d838498300586c22a89f3d9b72735090187948bf7560fe87c5275ed,Tic Tac Toe - Warum (Official HD Video 1997),DEAF71252078
68,Gimme Hope Jo'Anna,Eddy Grant,2010,https://www.youtube.com/watch?v=uNmCdsbikPQ,3ae454805ca2c11f145798bb068f549c69d1cb744b5f91a35ee21a94dd663944,Gimme Hope Jo'Anna,GBQRF0846342
69,Wind of Change,Scorpions,1999,https://www.youtube.com/watch?v=n4RjJKxsamQ,c8d36b652cc0d06f51a9d0f4227de087d7d59f0e830a87a7ee9dfded8eb5887e,Scorpions - Wind Of Change (Official Music Video),DEE861101520
70,Le Freak - 2018 Remaster,CHIC,1978,https://www.youtube.com/watch?v=aXgSHL7efKg,29dec95b3aa10ae8e79d0af88fa52af22f02c4f9f007dd856ea9f11c34f47a80,CHIC - Le Freak (Official Music Video),USRH11803129
71,Haus am See,Peter Fox,2008,https://www.youtube.com/watch?v=IWwylsIeBhk,624befca683b2390ee95e1b0695b880031442bc11496086b034f179157fb038a,Peter Fox Haus am See,DEA620800624
72,Poker Face,Lady Gaga,2008,https://www.youtube.com/watch?v=bESGLojNYSo,92144e06c2474506ca3760ac21e11401fddd209d6f573177c5c0ffd77d2d6098,Lady Gaga - Poker Face (Official Music Video),USUM70824409
73,It's a Heartache,Bonnie Tyler,1977,https://www.youtube.com/watch?v=bEOl38y8Nj8,f330944d4d5cd6e4098f15977ace1fa2479807625fec0a4bd6d1bc9a74ebda42,Bonnie Tyler - It's A Heartache (Official HD Video),GBAJE7700003
74,Johnny B. Goode,Chuck Berry,1958,https://www.youtube.com/watch?v=aC86OjIAE8U,589f5bc02ab9a5111ca46e81df9efe16534c1b69968a6e09a6dd6531e1e3b0eb,Chuck Berry - Johnny B. Goode - 1958,USMC15719963
75,White Wedding,Billy Idol,1982,https://www.youtube.com/watch?v=AAZQaYKZMTI,3e54b92b7b7fa2519464a1d9070e7ce67369be7f3ed663a1d2ffc0ce9c79ff76,Billy Idol - White Wedding Pt 1,USNPD1227957
76,"Rigoletto: ""La Donna E' Mobile""",Enrico Caruso,1916,,32f9a74bd1a0d8ced6d100d424d40cfac824eddfe20fabc57fed2839c961dee0,Rigoletto: 'La Donna E' Mobile',ITA731100419
77,Without You (feat. Sandro Cavazza),Avicii,2017,https://www.youtube.com/watch?v=hSMSz04EokM,78b1ad3b7d904364ef1715e7a88f314ca4f7bd5530667e4cae1c63cc508da2ce,Avicii - Without You (feat. Sandro Cavazza) [Best Clean Version],SE5R71700101
78,Volare (Nel Blu di Pinto di Blu),Gipsy Kings,1989,https://www.youtube.com/watch?v=X8TOhb_4jU0,2fa5701bc62db8241ec719eb9f3f781df3d419bb85076304897c015d726a6c6f,Gipsy Kings - Volare (Nel Blu di Pinto di Blu) (Official HD Video),GBAAW0202208
79,Ca plane pour moi,Plastic Bertrand,1977,https://www.youtube.com/watch?v=8soQkubMk1g,4baa33a01c8b3eead7250993c318c6262c4765ef01b3915e8397af4d7919cd71,Plastic Bertrand  - Ça plane pour moi (Official Audio),BEB017765001
80,Born to Be Alive - The Original,Patrick Hernandez,1978,https://www.youtube.com/watch?v=vb5a-GYty-o,e996f6fb3da729fa88213321278c5d32f7acc743833e7f93afaa064c3fad42f0,Born to Be Alive (The Original),FRX957900007
81,Whole Lotta Love - 1990 Remaster,Led Zeppelin,1969,https://www.youtube.com/watch?v=HQmmM_qwG4k,f188b619c941888e0ec9473e7234d39dccdeec1e39ff20a2ae2f877a7744f7a4,Led Zeppelin - Whole Lotta Love (Official Music Video),USAT29900471
82,Ein Kompliment,Sportfreunde Stiller,2002,https://www.youtube.com/watch?v=C4uXGzFZjqw,6b561e634a5beeb5d1978890dcb74c3400a1c9c2362ffb79842885ce827f4128,Sportfreunde Stiller - Ein Kompliment,DEN120203570
83,In the Mood - 2006 Remastered Version,Glenn Miller,1939,,631d57ff5957c6f09f58b455a9565992730ea49c11adb4813c7491af40682799,In the Mood - 2006 Remastered Version,FR14F3900390
84,Wahnsinn,Wolfgang Petry,1983,https://www.youtube.com/watch?v=VhzY9mtHLLo,f11224a403e4018da70e694eaade4142a084d0e8032eda5a0e16883e1f595013,Wolfgang Petry - Wahnsinn,DEC739600528
85,Counting Stars,OneRepublic,2013,https://www.youtube.com/watch?v=hT_nvWreIhg,a5b57480506755fa17e3b9d4e7bff0bf5fde9bd905073f0ab24079fe4498d91c,OneRepublic - Counting Stars,USUM71301306
86,Dragostea din tei,O-Zone,2003,https://www.youtube.com/watch?v=Z4xc3dXDE5I,df40782a5541c3f1d5bc858c8c68c0af2687ca955c4a46f8b7018ba6ab9e46a6,O-Zone - Dragostea Din Tei (Official Video),ROMSA0600487
87,Everybody Hurts,R.E.M.,1992,https://www.youtube.com/watch?v=5rOiW_xY-kc,3a846baf1d03456c0c891b123d72fa746afc86f4f019b91d86d428671c62ef11,R.E.M. - Everybody Hurts (Official HD Music Video),USWB19901548
88,Just Give Me a Reason (feat. Nate Ruess),P!nk,2012,https://www.youtube.com/watch?v=OpQFFLBMEPI,57f5a1c044b1518d9ece2e6cd8fe2067092e0ad1a05d6caddc0086a21380ed92,P!nk - Just Give Me A Reason ft. Nate Ruess,USRC11200786
89,Joyride,Roxette,1991,https://www.youtube.com/watch?v=xCorJG9mubk,c6079429a3075801a21f542944b1ba3db95e930ae6b4242b1227f5d477a4fef6,Roxette - Joyride (Official Video),SEAMA9079010
90,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,1955,https://www.youtube.com/watch?v=rTFdsdjdt2E,52221367a31bb3731ebc19e3d2b6133e8479c1d758a09f692935278a8dc1167c,NEW [DVD] (We're Gonna) Rock Around The Clock - Bill Haley & His Comets {DES Ste,USMC15486163
91,Bette Davis Eyes,Kim Carnes,1981,https://www.youtube.com/watch?v=EPOIS5taqA8,b3d7071f6db3bc87735564b456211ca12ff9ef8814cf8c7fefa8c3eaa8c4af24,Kim Carnes - Bette Davis Eyes,USCA28100081
92,Lambada - Version 1989,Kaoma,1989,https://www.youtube.com/watch?v=iyLdoQGBchQ,1e2a5209d82e86adec26543755857b74204ec1168380705266e44b23765b6ff2,Kaoma - Lambada (Official Video) 1989 HD,FR6V89602629
93,Ain't Nobody,Rufus,1983,https://www.youtube.com/watch?v=BNirQXe8HOA,53c51d80f4e96f281c4f965d3c4a166e3774b24904718da3c9edc46a01d1e6d6,Rufus and Chaka Khan - Ain't Nobody [HD Remaster] (Official Video),USWB10104850
94,Have You Ever Seen The Rain,Creedence Clearwater Revival,1970,https://www.youtube.com/watch?v=u1V8YRJnr4Q,1ffc89f6ba2bc538cf6e3b3586a2ae46d2647e6e6afa6d2bd935ed110d39c5f5,Creedence Clearwater Revival - Have You Ever Seen The Rain (Official),USC4R0817643
95,(I've Had) The Time of My Life,Bill Medley,1987,https://www.youtube.com/watch?v=4BQLE_RrTSU,e64a7fa9c67ae33d4af3e5dd729884adb406a0d38fa58c84228edcf437ee2cd4,Bill Medley; Jennifer Warnes - (I've Had) The Time Of My Life (Official HD Video,USRC10300895
96,Più bella cosa,Eros Ramazzotti,1996,https://www.youtube.com/watch?v=eTOKcxIujgE,309efd357d8eaf4ae35c0a1c6267cb12fd41608e30826696e41569f5bade4c3b,Eros Ramazzotti - Più Bella Cosa (Official Video),ITB009600582
97,No Son Of Mine,Genesis,1991,https://www.youtube.com/watch?v=cddQn1mZRfI,ec9f2866f72dbb677725145d9116947f053a30224f078bd207cd7567707679c3,Genesis - No Son Of Mine (Official Music Video),GBAAA9100086
98,Happy,Pharrell Williams,2013,https://www.youtube.com/watch?v=C7dPqrmDWxs,f6314a5320eef2167b48c67fe971420e298c3a7e9345eec3b86befbf758b551d,Pharrell Williams - Happy (from Despicable Me 2) [Ballroom Version],USQ4E1300686
99,Wonderwall,Oasis,1995,https://www.youtube.com/watch?v=bx1Bh8ZvH84,b6a62577e27dc43b094b65ec176b777a1290181d402c6bb87aaa8d42f80ef0e6,Oasis - Wonderwall (Official Video),GBAAW9500189
100,You Can't Hurry Love,The Supremes,1966,https://www.youtube.com/watch?v=auEDXH6MsGs,b60d850a65ec6ff2d0526713b81192996511766518df9a40729d4fc4a9c0db23,The Supremes - You Can't Hurry Love,USMO16600346
101,Gold Digger,Kanye West,2005,https://www.youtube.com/watch?v=6vwNcNOTVzY,11fcc3bdfc45a895b6510a46633c4df19d9851b2bd71a2064d68f0fb05befb34,Kanye West - Gold Digger ft. Jamie Foxx,USUM70500143
102,Ich will Spass,Markus,1982,https://www.youtube.com/watch?v=nMWgXn3G2BA,7f94cea37b008e967e32b88eb94c5fbfd5968dd5e0445a207437ba8f83a7a445,Markus - Ich will Spass '95 (Official Video) (EPK),DEE868200035
103,Lady - Hear Me Tonight,Modjo,2000,https://www.youtube.com/watch?v=kWPkt2ilnc4,17694aef046880293c6c4b5321a9180dc15b889f10e90e0e66e33f8d88f84ae4,Modjo - Lady (Hear Me Tonight) (Official Video),FR9W10100535
104,She Drives Me Crazy,Fine Young Cannibals,1988,https://www.youtube.com/watch?v=UtvmTu4zAMg,0c7a6a595c2deee6409e0b92d0cf7c0d3a34ff2297bf4f29f2518ef1bc656239,Fine Young Cannibals - She Drives Me Crazy (Official Video),USRH10901907
105,Heimweh (Dort wo die Blumen blüh'n),Freddy Quinn,1956,https://www.youtube.com/watch?v=fZJNSL7tsj4,d23f1ee775f1b7304626c419d4c18005fa4dddc1d1f1ac3e167da46761d577b6,Memories Are Made of This - Heimweh (Dort wo die Blumen blüh'n) -  (Harmonica Co,DEF065600010
106,Moskau - 2007 Version,Dschinghis Khan,2007,https://www.youtube.com/watch?v=lyuFLU2Zqz0,a666c70d00c3f0ce4303129a1184bfa19f9c2cb834a3428cf8702fda1dc4f740,Dschinghis Khan - Moskau (Starparade 14.06.1979),DEUM70703331
107,Cotton Eye Joe,Rednex,1994,https://www.youtube.com/watch?v=mOYZaiDZ7BM,d637f3c9f68734dbef99dd0800b99de1edbd0bf0f66241f49f200b66a41e4678,Rednex - Cotton Eye Joe (Official Music Video) [HD] - RednexMusic com,DEA319600881
108,I Can Help,Billy Swan,1974,https://www.youtube.com/watch?v=pAq0iiSndhE,87fc3a808a645f8b5a19a8c8f0190dc592189f76db3121f73b88951221169df0,OO16  I Can Help (Billy Swan) 1974;  Video produced by Dr. Markian Malloy (reque,USSM17400216
109,Dancing In the Dark,Bruce Springsteen,1984,https://www.youtube.com/watch?v=129kuDCQtHs,86391a91ea94c4e379d9e9eb2bc9fa28841c7088aff23f9d863ba931f95a8415,Bruce Springsteen - Dancing In the Dark (Official Video),USSM18400416
110,Day-O (The Banana Boat Song),Harry Belafonte,1972,https://www.youtube.com/watch?v=cgkHVfhSrDg,dd0951f0be3887ebe710e594533c03e0bcddc43dff4fa9a0fa02f10f6f31743c,Harry Belafonte - Day-O (The Banana Boat Song),USRC10101309
111,Ich will 'nen Cowboy als Mann,Gitte Hænning,1963,https://www.youtube.com/watch?v=DB0Ofkg3BAY,12c05a2fa0b57304d482f6dae466a60e57e34d0d20f299801b0a0ae9d7f80f31,GITTE HÆNNING - Ich will 'nen Cowboy als Mann - 1963 - 2024 Re-edited version by,DEA346300144
112,Break My Heart,Dua Lipa,2020,https://www.youtube.com/watch?v=Nj2U6rhnucI,d9e434efde0a04e878c73b356dac6822f82ea6cf7f6d8df172be0c64be3b618a,Dua Lipa - Break My Heart (Official Video),GBAHT1901303
